Messstelle:                ;EW-Gmünd
20.06.1976 00:00:00;   137
21.06.1976 00:00:00;   139
22.06.1976 00:00:00;   136
23.06.1976 00:00:00;   136
24.06.1976 00:00:00;   132
25.06.1976 00:00:00;   130
26.06.1976 00:00:00;   129
27.06.1976 00:00:00;   128
28.06.1976 00:00:00;   127
29.06.1976 00:00:00;   126
30.06.1976 00:00:00;   127
01.07.1976 00:00:00;   130
02.07.1976 00:00:00;   127
03.07.1976 00:00:00;   126
04.07.1976 00:00:00;   127
05.07.1976 00:00:00;   124
06.07.1976 00:00:00;   122
07.07.1976 00:00:00;   121
08.07.1976 00:00:00;   119
09.07.1976 00:00:00;   119
10.07.1976 00:00:00;   123
11.07.1976 00:00:00;   119
12.07.1976 00:00:00;   119
13.07.1976 00:00:00;   120
14.07.1976 00:00:00;   120
15.07.1976 00:00:00;   122
16.07.1976 00:00:00;   118
17.07.1976 00:00:00;   124
18.07.1976 00:00:00;   123
19.07.1976 00:00:00;   120
20.07.1976 00:00:00;   125
21.07.1976 00:00:00;   127
22.07.1976 00:00:00;   134
23.07.1976 00:00:00;   133
24.07.1976 00:00:00;   131
25.07.1976 00:00:00;   134
26.07.1976 00:00:00;   138
27.07.1976 00:00:00;   131
28.07.1976 00:00:00;   143
29.07.1976 00:00:00;   135
30.07.1976 00:00:00;   129
31.07.1976 00:00:00;   128
01.08.1976 00:00:00;   135
02.08.1976 00:00:00;   128
03.08.1976 00:00:00;   125
04.08.1976 00:00:00;   125
05.08.1976 00:00:00;   132
06.08.1976 00:00:00;   127
07.08.1976 00:00:00;   123
08.08.1976 00:00:00;   121
09.08.1976 00:00:00;   124
10.08.1976 00:00:00;   122
11.08.1976 00:00:00;   125
12.08.1976 00:00:00;   130
13.08.1976 00:00:00;   128
14.08.1976 00:00:00;   125
15.08.1976 00:00:00;   122
16.08.1976 00:00:00;   131
17.08.1976 00:00:00;   136
18.08.1976 00:00:00;   130
19.08.1976 00:00:00;   133
20.08.1976 00:00:00;   131
21.08.1976 00:00:00;   145
22.08.1976 00:00:00;   137
23.08.1976 00:00:00;   131
24.08.1976 00:00:00;   128
25.08.1976 00:00:00;   125
26.08.1976 00:00:00;   125
27.08.1976 00:00:00;   122
28.08.1976 00:00:00;   121
29.08.1976 00:00:00;   119
30.08.1976 00:00:00;   129
31.08.1976 00:00:00;   125
01.09.1976 00:00:00;   129
02.09.1976 00:00:00;   127
03.09.1976 00:00:00;   131
04.09.1976 00:00:00;   130
05.09.1976 00:00:00;   128
06.09.1976 00:00:00;   127
07.09.1976 00:00:00;   129
08.09.1976 00:00:00;   129
09.09.1976 00:00:00;   125
10.09.1976 00:00:00;   135
11.09.1976 00:00:00;   134
12.09.1976 00:00:00;   139
13.09.1976 00:00:00;   146
14.09.1976 00:00:00;   159
15.09.1976 00:00:00;   141
16.09.1976 00:00:00;   139
17.09.1976 00:00:00;   142
18.09.1976 00:00:00;   132
19.09.1976 00:00:00;   130
20.09.1976 00:00:00;   134
21.09.1976 00:00:00;   132
22.09.1976 00:00:00;   131
23.09.1976 00:00:00;   121
24.09.1976 00:00:00;   118
25.09.1976 00:00:00;   115
26.09.1976 00:00:00;   116
27.09.1976 00:00:00;   123
28.09.1976 00:00:00;   124
29.09.1976 00:00:00;   127
30.09.1976 00:00:00;   135
01.10.1976 00:00:00;   130
02.10.1976 00:00:00;   133
03.10.1976 00:00:00;   120
04.10.1976 00:00:00;   128
05.10.1976 00:00:00;   130
06.10.1976 00:00:00;   127
07.10.1976 00:00:00;   119
08.10.1976 00:00:00;   115
09.10.1976 00:00:00;   114
10.10.1976 00:00:00;   114
11.10.1976 00:00:00;   124
12.10.1976 00:00:00;   117
13.10.1976 00:00:00;   114
14.10.1976 00:00:00;   112
15.10.1976 00:00:00;   120
16.10.1976 00:00:00;   120
17.10.1976 00:00:00;   112
18.10.1976 00:00:00;   120
19.10.1976 00:00:00;   127
20.10.1976 00:00:00;   121
21.10.1976 00:00:00;   119
22.10.1976 00:00:00;   121
23.10.1976 00:00:00;   114
24.10.1976 00:00:00;   109
25.10.1976 00:00:00;   115
26.10.1976 00:00:00;   111
27.10.1976 00:00:00;   121
28.10.1976 00:00:00;   119
29.10.1976 00:00:00;   114
30.10.1976 00:00:00;   105
31.10.1976 00:00:00;   109
01.11.1976 00:00:00;   112
02.11.1976 00:00:00;   124
03.11.1976 00:00:00;   119
04.11.1976 00:00:00;   112
05.11.1976 00:00:00;   106
06.11.1976 00:00:00;   116
07.11.1976 00:00:00;   106
08.11.1976 00:00:00;   106
09.11.1976 00:00:00;   106
10.11.1976 00:00:00;   121
11.11.1976 00:00:00;   118
12.11.1976 00:00:00;   108
13.11.1976 00:00:00;   116
14.11.1976 00:00:00;   113
15.11.1976 00:00:00;   115
16.11.1976 00:00:00;   115
17.11.1976 00:00:00;   118
18.11.1976 00:00:00;   113
19.11.1976 00:00:00;   110
20.11.1976 00:00:00;   112
21.11.1976 00:00:00;   100
22.11.1976 00:00:00;   100
23.11.1976 00:00:00;   100
24.11.1976 00:00:00;   100
25.11.1976 00:00:00;   100
26.11.1976 00:00:00;   118
27.11.1976 00:00:00;   114
28.11.1976 00:00:00;   109
29.11.1976 00:00:00;   128
30.11.1976 00:00:00;   120
01.12.1976 00:00:00;   125
02.12.1976 00:00:00;   117
03.12.1976 00:00:00;   121
04.12.1976 00:00:00;   125
05.12.1976 00:00:00;   112
06.12.1976 00:00:00;   118
07.12.1976 00:00:00;   117
08.12.1976 00:00:00;   106
09.12.1976 00:00:00;   118
10.12.1976 00:00:00;   111
11.12.1976 00:00:00;   105
12.12.1976 00:00:00;   105
13.12.1976 00:00:00;   120
14.12.1976 00:00:00;   122
15.12.1976 00:00:00;   115
16.12.1976 00:00:00;   114
17.12.1976 00:00:00;   117
18.12.1976 00:00:00;   115
19.12.1976 00:00:00;   102
20.12.1976 00:00:00;   113
21.12.1976 00:00:00;   110
22.12.1976 00:00:00;   117
23.12.1976 00:00:00;   120
24.12.1976 00:00:00;   108
25.12.1976 00:00:00;   103
26.12.1976 00:00:00;   104
27.12.1976 00:00:00;   110
28.12.1976 00:00:00;   109
29.12.1976 00:00:00;   117
30.12.1976 00:00:00;   110
31.12.1976 00:00:00;   107
01.01.1977 00:00:00;    97
02.01.1977 00:00:00;   107
03.01.1977 00:00:00;   120
04.01.1977 00:00:00;   117
05.01.1977 00:00:00;   122
06.01.1977 00:00:00;   120
07.01.1977 00:00:00;   117
08.01.1977 00:00:00;   115
09.01.1977 00:00:00;   102
10.01.1977 00:00:00;   118
11.01.1977 00:00:00;   125
12.01.1977 00:00:00;   121
13.01.1977 00:00:00;   123
14.01.1977 00:00:00;   123
15.01.1977 00:00:00;   123
16.01.1977 00:00:00;   111
17.01.1977 00:00:00;   122
18.01.1977 00:00:00;   121
19.01.1977 00:00:00;   122
20.01.1977 00:00:00;   118
21.01.1977 00:00:00;   119
22.01.1977 00:00:00;   119
23.01.1977 00:00:00;   116
24.01.1977 00:00:00;   115
25.01.1977 00:00:00;   119
26.01.1977 00:00:00;   116
27.01.1977 00:00:00;   112
28.01.1977 00:00:00;   124
29.01.1977 00:00:00;   117
30.01.1977 00:00:00;   105
31.01.1977 00:00:00;   122
01.02.1977 00:00:00;   120
02.02.1977 00:00:00;   122
03.02.1977 00:00:00;   121
04.02.1977 00:00:00;   119
05.02.1977 00:00:00;   118
06.02.1977 00:00:00;    98
07.02.1977 00:00:00;   113
08.02.1977 00:00:00;   118
09.02.1977 00:00:00;   113
10.02.1977 00:00:00;   117
11.02.1977 00:00:00;   109
12.02.1977 00:00:00;   110
13.02.1977 00:00:00;   101
14.02.1977 00:00:00;   109
15.02.1977 00:00:00;   111
16.02.1977 00:00:00;   107
17.02.1977 00:00:00;   111
18.02.1977 00:00:00;   111
19.02.1977 00:00:00;   113
20.02.1977 00:00:00;   106
21.02.1977 00:00:00;   115
22.02.1977 00:00:00;   109
23.02.1977 00:00:00;   110
24.02.1977 00:00:00;   112
25.02.1977 00:00:00;   110
26.02.1977 00:00:00;   107
27.02.1977 00:00:00;   114
28.02.1977 00:00:00;   115
01.03.1977 00:00:00;   117
02.03.1977 00:00:00;   120
03.03.1977 00:00:00;   110
04.03.1977 00:00:00;   113
05.03.1977 00:00:00;   117
06.03.1977 00:00:00;   104
07.03.1977 00:00:00;   109
08.03.1977 00:00:00;   113
09.03.1977 00:00:00;   117
10.03.1977 00:00:00;   112
11.03.1977 00:00:00;   109
12.03.1977 00:00:00;   107
13.03.1977 00:00:00;   110
14.03.1977 00:00:00;   123
15.03.1977 00:00:00;   118
16.03.1977 00:00:00;   126
17.03.1977 00:00:00;   118
18.03.1977 00:00:00;   115
19.03.1977 00:00:00;   112
20.03.1977 00:00:00;   109
21.03.1977 00:00:00;   123
22.03.1977 00:00:00;   124
23.03.1977 00:00:00;   131
24.03.1977 00:00:00;   133
25.03.1977 00:00:00;   129
26.03.1977 00:00:00;   136
27.03.1977 00:00:00;   123
28.03.1977 00:00:00;   124
29.03.1977 00:00:00;   135
30.03.1977 00:00:00;   132
31.03.1977 00:00:00;   135
01.04.1977 00:00:00;   139
02.04.1977 00:00:00;   132
03.04.1977 00:00:00;   127
04.04.1977 00:00:00;   132
05.04.1977 00:00:00;   127
06.04.1977 00:00:00;   125
07.04.1977 00:00:00;   116
08.04.1977 00:00:00;   124
09.04.1977 00:00:00;   116
10.04.1977 00:00:00;   110
11.04.1977 00:00:00;   108
12.04.1977 00:00:00;   108
13.04.1977 00:00:00;   108
14.04.1977 00:00:00;   105
15.04.1977 00:00:00;   104
16.04.1977 00:00:00;   106
17.04.1977 00:00:00;   109
18.04.1977 00:00:00;   114
19.04.1977 00:00:00;   109
20.04.1977 00:00:00;   111
21.04.1977 00:00:00;   117
22.04.1977 00:00:00;   115
23.04.1977 00:00:00;   114
24.04.1977 00:00:00;   120
25.04.1977 00:00:00;   120
26.04.1977 00:00:00;   123
27.04.1977 00:00:00;   128
28.04.1977 00:00:00;   135
29.04.1977 00:00:00;   144
30.04.1977 00:00:00;   152
01.05.1977 00:00:00;   153
02.05.1977 00:00:00;   146
03.05.1977 00:00:00;   142
04.05.1977 00:00:00;   155
05.05.1977 00:00:00;   152
06.05.1977 00:00:00;   141
07.05.1977 00:00:00;   140
08.05.1977 00:00:00;   141
09.05.1977 00:00:00;   146
10.05.1977 00:00:00;   141
11.05.1977 00:00:00;   141
12.05.1977 00:00:00;   144
13.05.1977 00:00:00;   140
14.05.1977 00:00:00;   141
15.05.1977 00:00:00;   142
16.05.1977 00:00:00;   139
17.05.1977 00:00:00;   135
18.05.1977 00:00:00;   131
19.05.1977 00:00:00;   142
20.05.1977 00:00:00;   158
21.05.1977 00:00:00;   150
22.05.1977 00:00:00;   144
23.05.1977 00:00:00;   142
24.05.1977 00:00:00;   144
25.05.1977 00:00:00;   146
26.05.1977 00:00:00;   146
27.05.1977 00:00:00;   145
28.05.1977 00:00:00;   143
29.05.1977 00:00:00;   142
30.05.1977 00:00:00;   146
31.05.1977 00:00:00;   141
01.06.1977 00:00:00;   133
02.06.1977 00:00:00;   132
03.06.1977 00:00:00;   130
04.06.1977 00:00:00;   127
05.06.1977 00:00:00;   127
06.06.1977 00:00:00;   128
07.06.1977 00:00:00;   136
08.06.1977 00:00:00;   141
09.06.1977 00:00:00;   144
10.06.1977 00:00:00;   150
11.06.1977 00:00:00;   146
12.06.1977 00:00:00;   145
13.06.1977 00:00:00;   145
14.06.1977 00:00:00;   149
15.06.1977 00:00:00;   152
16.06.1977 00:00:00;   146
17.06.1977 00:00:00;   138
18.06.1977 00:00:00;   139
19.06.1977 00:00:00;   141
20.06.1977 00:00:00;   140
21.06.1977 00:00:00;   138
22.06.1977 00:00:00;   142
23.06.1977 00:00:00;   137
24.06.1977 00:00:00;   134
25.06.1977 00:00:00;   134
26.06.1977 00:00:00;   141
27.06.1977 00:00:00;   145
28.06.1977 00:00:00;   137
29.06.1977 00:00:00;   136
30.06.1977 00:00:00;   137
01.07.1977 00:00:00;   136
02.07.1977 00:00:00;   137
03.07.1977 00:00:00;   133
04.07.1977 00:00:00;   145
05.07.1977 00:00:00;   139
06.07.1977 00:00:00;   139
07.07.1977 00:00:00;   141
08.07.1977 00:00:00;   137
09.07.1977 00:00:00;   133
10.07.1977 00:00:00;   133
11.07.1977 00:00:00;   137
12.07.1977 00:00:00;   141
13.07.1977 00:00:00;   142
14.07.1977 00:00:00;   142
15.07.1977 00:00:00;   138
16.07.1977 00:00:00;   129
17.07.1977 00:00:00;   136
18.07.1977 00:00:00;   138
19.07.1977 00:00:00;   141
20.07.1977 00:00:00;   143
21.07.1977 00:00:00;   148
22.07.1977 00:00:00;   139
23.07.1977 00:00:00;   131
24.07.1977 00:00:00;   131
25.07.1977 00:00:00;   141
26.07.1977 00:00:00;   143
27.07.1977 00:00:00;   132
28.07.1977 00:00:00;   138
29.07.1977 00:00:00;   140
30.07.1977 00:00:00;   144
31.07.1977 00:00:00;   173
01.08.1977 00:00:00;   155
02.08.1977 00:00:00;   139
03.08.1977 00:00:00;   134
04.08.1977 00:00:00;   137
05.08.1977 00:00:00;   138
06.08.1977 00:00:00;   140
07.08.1977 00:00:00;   141
08.08.1977 00:00:00;   145
09.08.1977 00:00:00;   139
10.08.1977 00:00:00;   144
11.08.1977 00:00:00;   141
12.08.1977 00:00:00;   142
13.08.1977 00:00:00;   139
14.08.1977 00:00:00;   141
15.08.1977 00:00:00;   144
16.08.1977 00:00:00;   136
17.08.1977 00:00:00;   140
18.08.1977 00:00:00;   141
19.08.1977 00:00:00;   137
20.08.1977 00:00:00;   129
21.08.1977 00:00:00;   139
22.08.1977 00:00:00;   146
23.08.1977 00:00:00;   143
24.08.1977 00:00:00;   138
25.08.1977 00:00:00;   142
26.08.1977 00:00:00;   141
27.08.1977 00:00:00;   140
28.08.1977 00:00:00;   139
29.08.1977 00:00:00;   135
30.08.1977 00:00:00;   137
31.08.1977 00:00:00;   131
01.09.1977 00:00:00;   132
02.09.1977 00:00:00;   133
03.09.1977 00:00:00;   132
04.09.1977 00:00:00;   133
05.09.1977 00:00:00;   130
06.09.1977 00:00:00;   141
07.09.1977 00:00:00;   122
08.09.1977 00:00:00;   134
09.09.1977 00:00:00;   132
10.09.1977 00:00:00;   121
11.09.1977 00:00:00;   119
12.09.1977 00:00:00;   134
13.09.1977 00:00:00;   129
14.09.1977 00:00:00;   133
15.09.1977 00:00:00;   134
16.09.1977 00:00:00;   135
17.09.1977 00:00:00;   128
18.09.1977 00:00:00;   126
19.09.1977 00:00:00;   126
20.09.1977 00:00:00;   116
21.09.1977 00:00:00;   117
22.09.1977 00:00:00;   117
23.09.1977 00:00:00;   116
24.09.1977 00:00:00;   109
25.09.1977 00:00:00;   109
26.09.1977 00:00:00;   120
27.09.1977 00:00:00;   117
28.09.1977 00:00:00;   112
29.09.1977 00:00:00;   121
30.09.1977 00:00:00;   108
01.10.1977 00:00:00;   109
02.10.1977 00:00:00;   121
03.10.1977 00:00:00;   119
04.10.1977 00:00:00;   124
05.10.1977 00:00:00;   122
06.10.1977 00:00:00;   124
07.10.1977 00:00:00;   128
08.10.1977 00:00:00;   113
09.10.1977 00:00:00;   107
10.10.1977 00:00:00;   111
11.10.1977 00:00:00;   113
12.10.1977 00:00:00;   127
13.10.1977 00:00:00;   132
14.10.1977 00:00:00;   128
15.10.1977 00:00:00;   124
16.10.1977 00:00:00;   120
17.10.1977 00:00:00;   129
18.10.1977 00:00:00;   128
19.10.1977 00:00:00;   121
20.10.1977 00:00:00;   129
21.10.1977 00:00:00;   130
22.10.1977 00:00:00;   127
23.10.1977 00:00:00;   114
24.10.1977 00:00:00;   127
25.10.1977 00:00:00;   127
26.10.1977 00:00:00;   117
27.10.1977 00:00:00;   129
28.10.1977 00:00:00;   124
29.10.1977 00:00:00;   124
30.10.1977 00:00:00;   114
31.10.1977 00:00:00;   128
01.11.1977 00:00:00;   120
02.11.1977 00:00:00;   130
03.11.1977 00:00:00;   124
04.11.1977 00:00:00;   118
05.11.1977 00:00:00;   116
06.11.1977 00:00:00;   116
07.11.1977 00:00:00;   118
08.11.1977 00:00:00;   113
09.11.1977 00:00:00;   116
10.11.1977 00:00:00;   116
11.11.1977 00:00:00;   119
12.11.1977 00:00:00;   119
13.11.1977 00:00:00;   112
14.11.1977 00:00:00;   122
15.11.1977 00:00:00;   113
16.11.1977 00:00:00;   119
17.11.1977 00:00:00;   124
18.11.1977 00:00:00;   123
19.11.1977 00:00:00;   117
20.11.1977 00:00:00;   111
21.11.1977 00:00:00;   117
22.11.1977 00:00:00;   115
23.11.1977 00:00:00;   116
24.11.1977 00:00:00;   115
25.11.1977 00:00:00;   118
26.11.1977 00:00:00;   124
27.11.1977 00:00:00;   119
28.11.1977 00:00:00;   121
29.11.1977 00:00:00;   109
30.11.1977 00:00:00;   112
01.12.1977 00:00:00;   110
02.12.1977 00:00:00;   109
03.12.1977 00:00:00;   111
04.12.1977 00:00:00;    97
05.12.1977 00:00:00;   115
06.12.1977 00:00:00;   108
07.12.1977 00:00:00;   115
08.12.1977 00:00:00;   105
09.12.1977 00:00:00;   110
10.12.1977 00:00:00;    97
11.12.1977 00:00:00;   107
12.12.1977 00:00:00;   106
13.12.1977 00:00:00;   112
14.12.1977 00:00:00;   111
15.12.1977 00:00:00;   124
16.12.1977 00:00:00;   111
17.12.1977 00:00:00;   132
18.12.1977 00:00:00;   131
19.12.1977 00:00:00;   131
20.12.1977 00:00:00;   124
21.12.1977 00:00:00;   123
22.12.1977 00:00:00;   124
23.12.1977 00:00:00;   115
24.12.1977 00:00:00;   119
25.12.1977 00:00:00;   105
26.12.1977 00:00:00;   104
27.12.1977 00:00:00;   120
28.12.1977 00:00:00;   123
29.12.1977 00:00:00;   132
30.12.1977 00:00:00;   129
31.12.1977 00:00:00;   120
01.01.1978 00:00:00;   108
02.01.1978 00:00:00;   123
03.01.1978 00:00:00;   122
04.01.1978 00:00:00;   120
05.01.1978 00:00:00;   129
06.01.1978 00:00:00;   130
07.01.1978 00:00:00;   116
08.01.1978 00:00:00;   109
09.01.1978 00:00:00;   130
10.01.1978 00:00:00;   120
11.01.1978 00:00:00;   129
12.01.1978 00:00:00;   122
13.01.1978 00:00:00;   123
14.01.1978 00:00:00;   122
15.01.1978 00:00:00;   111
16.01.1978 00:00:00;   116
17.01.1978 00:00:00;   115
18.01.1978 00:00:00;   117
19.01.1978 00:00:00;   108
20.01.1978 00:00:00;   105
21.01.1978 00:00:00;   107
22.01.1978 00:00:00;   110
23.01.1978 00:00:00;    98
24.01.1978 00:00:00;    95
25.01.1978 00:00:00;    93
26.01.1978 00:00:00;    90
27.01.1978 00:00:00;   100
28.01.1978 00:00:00;    89
29.01.1978 00:00:00;    90
30.01.1978 00:00:00;    89
31.01.1978 00:00:00;    89
01.02.1978 00:00:00;    90
02.02.1978 00:00:00;    89
03.02.1978 00:00:00;    89
04.02.1978 00:00:00;    89
05.02.1978 00:00:00;    90
06.02.1978 00:00:00;    90
07.02.1978 00:00:00;    89
08.02.1978 00:00:00;    88
09.02.1978 00:00:00;    88
10.02.1978 00:00:00;    89
11.02.1978 00:00:00;    89
12.02.1978 00:00:00;    88
13.02.1978 00:00:00;    89
14.02.1978 00:00:00;    88
15.02.1978 00:00:00;    88
16.02.1978 00:00:00;    90
17.02.1978 00:00:00;    88
18.02.1978 00:00:00;    88
19.02.1978 00:00:00;    88
20.02.1978 00:00:00;    88
21.02.1978 00:00:00;    88
22.02.1978 00:00:00;    88
23.02.1978 00:00:00;    88
24.02.1978 00:00:00;    92
25.02.1978 00:00:00;   100
26.02.1978 00:00:00;   101
27.02.1978 00:00:00;   100
28.02.1978 00:00:00;    99
01.03.1978 00:00:00;    98
02.03.1978 00:00:00;    98
03.03.1978 00:00:00;    99
04.03.1978 00:00:00;    99
05.03.1978 00:00:00;    98
06.03.1978 00:00:00;    97
07.03.1978 00:00:00;    96
08.03.1978 00:00:00;    95
09.03.1978 00:00:00;    95
10.03.1978 00:00:00;    95
11.03.1978 00:00:00;    97
12.03.1978 00:00:00;   101
13.03.1978 00:00:00;    98
14.03.1978 00:00:00;    97
15.03.1978 00:00:00;    97
16.03.1978 00:00:00;    96
17.03.1978 00:00:00;    96
18.03.1978 00:00:00;    96
19.03.1978 00:00:00;    96
20.03.1978 00:00:00;    95
21.03.1978 00:00:00;    96
22.03.1978 00:00:00;    95
23.03.1978 00:00:00;    95
24.03.1978 00:00:00;    95
25.03.1978 00:00:00;    94
26.03.1978 00:00:00;    94
27.03.1978 00:00:00;    94
28.03.1978 00:00:00;    95
29.03.1978 00:00:00;    99
30.03.1978 00:00:00;   103
31.03.1978 00:00:00;   106
01.04.1978 00:00:00;   107
02.04.1978 00:00:00;   105
03.04.1978 00:00:00;   103
04.04.1978 00:00:00;   103
05.04.1978 00:00:00;   104
06.04.1978 00:00:00;   103
07.04.1978 00:00:00;   102
08.04.1978 00:00:00;   102
09.04.1978 00:00:00;   101
10.04.1978 00:00:00;   102
11.04.1978 00:00:00;   104
12.04.1978 00:00:00;   104
13.04.1978 00:00:00;   102
14.04.1978 00:00:00;   101
15.04.1978 00:00:00;   100
16.04.1978 00:00:00;    99
17.04.1978 00:00:00;    99
18.04.1978 00:00:00;   100
19.04.1978 00:00:00;   135
20.04.1978 00:00:00;   120
21.04.1978 00:00:00;   110
22.04.1978 00:00:00;   109
23.04.1978 00:00:00;   119
24.04.1978 00:00:00;   123
25.04.1978 00:00:00;   124
26.04.1978 00:00:00;   129
27.04.1978 00:00:00;   129
28.04.1978 00:00:00;   126
29.04.1978 00:00:00;   121
30.04.1978 00:00:00;   120
01.05.1978 00:00:00;   121
02.05.1978 00:00:00;   127
03.05.1978 00:00:00;   142
04.05.1978 00:00:00;   118
05.05.1978 00:00:00;   126
06.05.1978 00:00:00;   129
07.05.1978 00:00:00;   126
08.05.1978 00:00:00;   130
09.05.1978 00:00:00;   130
10.05.1978 00:00:00;   138
11.05.1978 00:00:00;   132
12.05.1978 00:00:00;   135
13.05.1978 00:00:00;   132
14.05.1978 00:00:00;   120
15.05.1978 00:00:00;   127
16.05.1978 00:00:00;   132
17.05.1978 00:00:00;   122
18.05.1978 00:00:00;   116
19.05.1978 00:00:00;   123
20.05.1978 00:00:00;   128
21.05.1978 00:00:00;   127
22.05.1978 00:00:00;   139
23.05.1978 00:00:00;   135
24.05.1978 00:00:00;   135
25.05.1978 00:00:00;   128
26.05.1978 00:00:00;   128
27.05.1978 00:00:00;   127
28.05.1978 00:00:00;   126
29.05.1978 00:00:00;   126
30.05.1978 00:00:00;   130
31.05.1978 00:00:00;   133
01.06.1978 00:00:00;   136
02.06.1978 00:00:00;   143
03.06.1978 00:00:00;   144
04.06.1978 00:00:00;   145
05.06.1978 00:00:00;   145
06.06.1978 00:00:00;   148
07.06.1978 00:00:00;   150
08.06.1978 00:00:00;   154
09.06.1978 00:00:00;   147
10.06.1978 00:00:00;   150
11.06.1978 00:00:00;   148
12.06.1978 00:00:00;   138
13.06.1978 00:00:00;   134
14.06.1978 00:00:00;   129
15.06.1978 00:00:00;   126
16.06.1978 00:00:00;   124
17.06.1978 00:00:00;   125
18.06.1978 00:00:00;   124
19.06.1978 00:00:00;   124
20.06.1978 00:00:00;   124
21.06.1978 00:00:00;   124
22.06.1978 00:00:00;   123
23.06.1978 00:00:00;   128
24.06.1978 00:00:00;   133
25.06.1978 00:00:00;   127
26.06.1978 00:00:00;   126
27.06.1978 00:00:00;   126
28.06.1978 00:00:00;   124
29.06.1978 00:00:00;   123
30.06.1978 00:00:00;   128
01.07.1978 00:00:00;   132
02.07.1978 00:00:00;   139
03.07.1978 00:00:00;   134
04.07.1978 00:00:00;   145
05.07.1978 00:00:00;   154
06.07.1978 00:00:00;   140
07.07.1978 00:00:00;   137
08.07.1978 00:00:00;   134
09.07.1978 00:00:00;   131
10.07.1978 00:00:00;   132
11.07.1978 00:00:00;   133
12.07.1978 00:00:00;   138
13.07.1978 00:00:00;   137
14.07.1978 00:00:00;   139
15.07.1978 00:00:00;   142
16.07.1978 00:00:00;   134
17.07.1978 00:00:00;   133
18.07.1978 00:00:00;   141
19.07.1978 00:00:00;   150
20.07.1978 00:00:00;   135
21.07.1978 00:00:00;   135
22.07.1978 00:00:00;   132
23.07.1978 00:00:00;   127
24.07.1978 00:00:00;   125
25.07.1978 00:00:00;   127
26.07.1978 00:00:00;   134
27.07.1978 00:00:00;   139
28.07.1978 00:00:00;   137
29.07.1978 00:00:00;   135
30.07.1978 00:00:00;   136
31.07.1978 00:00:00;   137
01.08.1978 00:00:00;   132
02.08.1978 00:00:00;   134
03.08.1978 00:00:00;   128
04.08.1978 00:00:00;   129
05.08.1978 00:00:00;   125
06.08.1978 00:00:00;   125
07.08.1978 00:00:00;   129
08.08.1978 00:00:00;   138
09.08.1978 00:00:00;   131
10.08.1978 00:00:00;   129
11.08.1978 00:00:00;   124
12.08.1978 00:00:00;   118
13.08.1978 00:00:00;   120
14.08.1978 00:00:00;   123
15.08.1978 00:00:00;   121
16.08.1978 00:00:00;   131
17.08.1978 00:00:00;   132
18.08.1978 00:00:00;   125
19.08.1978 00:00:00;   117
20.08.1978 00:00:00;   118
21.08.1978 00:00:00;   118
22.08.1978 00:00:00;   120
23.08.1978 00:00:00;   119
24.08.1978 00:00:00;   119
25.08.1978 00:00:00;   118
26.08.1978 00:00:00;   112
27.08.1978 00:00:00;   110
28.08.1978 00:00:00;   118
29.08.1978 00:00:00;   117
30.08.1978 00:00:00;   111
31.08.1978 00:00:00;   111
01.09.1978 00:00:00;   109
02.09.1978 00:00:00;   111
03.09.1978 00:00:00;   109
04.09.1978 00:00:00;   108
05.09.1978 00:00:00;   110
06.09.1978 00:00:00;   109
07.09.1978 00:00:00;   119
08.09.1978 00:00:00;   143
09.09.1978 00:00:00;   122
10.09.1978 00:00:00;   121
11.09.1978 00:00:00;   119
12.09.1978 00:00:00;   129
13.09.1978 00:00:00;   130
14.09.1978 00:00:00;   143
15.09.1978 00:00:00;   140
16.09.1978 00:00:00;   138
17.09.1978 00:00:00;   124
18.09.1978 00:00:00;   133
19.09.1978 00:00:00;   122
20.09.1978 00:00:00;   121
21.09.1978 00:00:00;   117
22.09.1978 00:00:00;   117
23.09.1978 00:00:00;   122
24.09.1978 00:00:00;   116
25.09.1978 00:00:00;   125
26.09.1978 00:00:00;   123
27.09.1978 00:00:00;   125
28.09.1978 00:00:00;   122
29.09.1978 00:00:00;   117
30.09.1978 00:00:00;   119
01.10.1978 00:00:00;   116
02.10.1978 00:00:00;   117
03.10.1978 00:00:00;   125
04.10.1978 00:00:00;   136
05.10.1978 00:00:00;   132
06.10.1978 00:00:00;   133
07.10.1978 00:00:00;   131
08.10.1978 00:00:00;   122
09.10.1978 00:00:00;   129
10.10.1978 00:00:00;   126
11.10.1978 00:00:00;   126
12.10.1978 00:00:00;   125
13.10.1978 00:00:00;   127
14.10.1978 00:00:00;   119
15.10.1978 00:00:00;   110
16.10.1978 00:00:00;   118
